RunNum,BlockType,Category,Onset,Response,ResponseTime,Accuracy,ImageName,GoTrial
2,1,long thin objects,1466715315.92,NA,2.03282284737,1,chihuahua.jpg,0
2,1,long thin objects,1466715317.95,Y,0.953666210175,0,blimp.jpg,0
2,1,long thin objects,1466715319.96,Y,0.763340950012,1,wood flute 4.jpg,1
2,2,musical instruments,1466715324.32,NA,2.0281920433,1,teaspoon.jpg,0
2,2,musical instruments,1466715326.35,NA,2.00881886482,1,baker.jpg,0
2,2,musical instruments,1466715328.36,NA,2.00056195259,1,deer.jpg,0
2,2,musical instruments,1466715330.36,NA,2.00150489807,1,cowboy.jpg,0
2,2,musical instruments,1466715332.36,NA,2.03291606903,1,belt.jpg,0
2,2,musical instruments,1466715334.39,Y,0.654748916626,1,timpani.jpg,1
2,2,musical instruments,1466715336.4,Y,0.669317007065,1,guitar 2.jpg,1
2,2,musical instruments,1466715338.42,Y,0.596035003662,1,000215_3768_1096_oslp.jpg,1
2,2,musical instruments,1466715340.45,NA,2.02529215813,1,cow.jpg,0
2,2,musical instruments,1466715342.48,NA,2.03026199341,1,sledgehammer.jpg,0
2,2,musical instruments,1466715344.51,NA,2.03232002258,1,bikini.jpg,0
2,2,musical instruments,1466715346.54,Y,0.756697893143,1,970801_4031_1107_oslp.jpg,1
2,1,things with doors,1466715351.05,Y,1.27605700493,1,birdcage.jpg,1
2,1,things with doors,1466715353.07,NA,2.0317261219,1,cello.jpg,0
2,1,things with doors,1466715355.1,NA,2.01223897934,1,nail.jpg,0
2,1,things with doors,1466715357.12,NA,2.01316404343,1,circular saw.jpg,0
2,1,things with doors,1466715359.13,Y,0.758738994598,1,wardrobe.jpg,1
2,1,things with doors,1466715361.14,NA,2.02303695679,1,001017_0528_0293_lslp.jpg,0
2,1,things with doors,1466715363.16,Y,1.13699579239,1,refrigerator 7.jpg,1
2,1,things with doors,1466715365.18,NA,2.01827502251,1,carving fork.jpg,0
2,1,things with doors,1466715367.2,NA,2.00109386444,1,fig.jpg,0
2,1,things with doors,1466715369.2,Y,0.854209184647,1,dishwasher.jpg,1
2,1,things with doors,1466715371.23,Y,0.841860055923,1,double decker bus.jpg,1
2,1,things with doors,1466715373.25,NA,2.02767801285,1,snowblower.jpg,0
2,2,clothes,1466715377.62,Y,0.64147901535,1,010208_0649_0147_lslp.jpg,1
2,2,clothes,1466715379.65,NA,2.00935220718,1,Russian dolls 1.jpg,0
2,2,clothes,1466715381.66,NA,2.00079703331,1,peanut shell.jpg,0
2,2,clothes,1466715383.66,Y,1.02483701706,1,970801_0441_1013_oslp.jpg,1
2,2,clothes,1466715385.68,NA,2.0214111805,1,double bed.jpg,0
2,2,clothes,1466715387.7,NA,2.00264787674,1,970801_0058_1034_oslp.jpg,0
2,2,clothes,1466715389.7,NA,2.01783180237,1,toothbrush 9.jpg,0
2,2,clothes,1466715391.72,NA,2.00715279579,1,970801_9579_1039_oslp.jpg,0
2,2,clothes,1466715393.73,Y,0.594609022141,1,970801_0441_1012_oslp.jpg,1
2,2,clothes,1466715395.74,Y,0.632894039154,1,010208_0649_0153_lslp.jpg,1
2,2,clothes,1466715397.76,NA,2.01208901405,1,ladybugs.jpg,0
2,2,clothes,1466715399.77,Y,0.854353904724,1,Santa Claus pants 1.jpg,1
2,1,things that are green,1466715418.18,Y,0.799658060074,1,001123_0568_0026_nslp.jpg,1
2,1,things that are green,1466715420.2,NA,2.0271191597,1,stairs.jpg,0
2,1,things that are green,1466715422.23,Y,0.497014045715,1,000802_c675_0051_cslp.jpg,1
2,1,things that are green,1466715424.24,NA,2.01565599442,1,970801_1642_1099_oslp.jpg,0
2,1,things that are green,1466715426.26,Y,0.451164960861,1,970801_0086_1114_oslp.jpg,1
2,1,things that are green,1466715428.27,Y,0.467943191528,1,010220_0660_1151_lslp.jpg,1
2,1,things that are green,1466715430.29,NA,2.00944495201,1,scientist.jpg,0
2,1,things that are green,1466715432.3,NA,2.01710295677,1,whale.jpg,0
2,1,things that are green,1466715434.32,NA,2.00953006744,1,swan.jpg,0
2,1,things that are green,1466715436.33,Y,0.481199026108,1,010308_0689_0725_lslp.jpg,1
2,1,things that are green,1466715438.35,NA,2.02622509003,1,970801_2502_2031_oslpj.jpg,0
2,1,things that are green,1466715440.37,NA,2.02950787544,1,sweatshirt.jpg,0
2,2,vegetables,1466715445.02,NA,2.01640486717,1,pants.jpg,0
2,2,vegetables,1466715447.03,NA,2.00164914131,1,mittens.jpg,0
2,2,vegetables,1466715449.04,Y,0.78760099411,0,lemons.jpg,0
2,2,vegetables,1466715451.04,NA,2.01371479034,1,locomotive.jpg,0
2,2,vegetables,1466715453.05,NA,2.03001713753,1,kettle.jpg,0
2,2,vegetables,1466715455.08,NA,2.03391194344,1,oboe.jpg,0
2,2,vegetables,1466715457.12,Y,0.754383802414,1,peas.jpg,1
2,2,vegetables,1466715459.15,NA,2.01786017418,1,locker.jpg,0
2,2,vegetables,1466715461.16,Y,0.865825891495,1,970801_3734_1085_oslp.jpg,1
2,2,vegetables,1466715463.18,Y,0.802207946777,1,970801_0026_1004_oslp.jpg,1
2,2,vegetables,1466715465.2,NA,2.02574181557,1,pickaxe.jpg,0
2,2,vegetables,1466715467.22,Y,1.08720397949,1,970801_0026_1075_oslp.jpg,1
2,2,non food things found in the kitchen,1466715472,Y,0.861639976501,1,970801_2963_1046_oslp.jpg,1
2,2,non food things found in the kitchen,1466715474.01,NA,2.01718688011,1,tank.jpg,0
2,2,non food things found in the kitchen,1466715476.03,Y,1.28612399101,1,970801_2963_1058_oslp.jpg,1
2,2,non food things found in the kitchen,1466715478.05,Y,1.07360005379,0,apple.jpg,0
2,2,non food things found in the kitchen,1466715480.07,NA,2.01530408859,1,christmas stockings.jpg,0
2,2,non food things found in the kitchen,1466715482.09,NA,2.03272104263,1,apricots.jpg,0
2,2,non food things found in the kitchen,1466715484.12,NA,2.01838898659,1,marshmallows.jpg,0
2,2,non food things found in the kitchen,1466715486.14,Y,0.925180912018,1,970801_0387_1031_oslp.jpg,1
2,2,non food things found in the kitchen,1466715488.15,NA,2.01581001282,1,sweet potato.jpg,0
2,2,non food things found in the kitchen,1466715490.16,NA,2.01049089432,1,tire iron.jpg,0
2,2,non food things found in the kitchen,1466715492.17,Y,0.858494997025,1,970801_4233_1073_oslp.jpg,1
2,2,non food things found in the kitchen,1466715494.17,NA,2.01763486862,1,trenchcoat.jpg,0
2,1,animals with stripes,1466715498.45,NA,2.01814889908,1,barge.jpg,0
2,1,animals with stripes,1466715500.47,Y,0.917423963547,1,tropical-angel-fish-stripes-13716477.jpg,1
2,1,animals with stripes,1466715502.49,NA,2.03010606766,1,stripes-.jpg,0
2,1,animals with stripes,1466715504.52,NA,2.0070040226,1,bolt cutter.jpg,0
2,1,animals with stripes,1466715506.53,Y,0.920042991638,1,zebra.jpg,1
2,1,animals with stripes,1466715508.56,NA,2.01731586456,1,blueberries.jpg,0
2,1,animals with stripes,1466715510.58,Y,0.920808076859,1,striped hyena.jpg,1
2,1,animals with stripes,1466715512.58,NA,2.02520394325,1,turnips.jpg,0
2,1,animals with stripes,1466715514.61,Y,1.15567302704,0,socks.jpg,0
2,1,animals with stripes,1466715516.61,NA,2.02275705338,1,atv.jpg,0
2,1,animals with stripes,1466715518.63,Y,0.820122003555,1,caterpillar stripes.jpg,1
2,1,animals with stripes,1466715520.66,NA,2.02674889565,1,kangaroo.jpg,0
2,2,birds,1466715538.9,NA,2.03004002571,1,jet plane.jpg,0
2,2,birds,1466715540.93,Y,0.61874294281,0,000802_c141_0043_cslp.jpg,0
2,2,birds,1466715542.96,NA,2.01813697815,1,Christmas pillow 4.jpg,0
2,2,birds,1466715544.98,Y,0.787067174911,1,970801_0383_1011_oslp.jpg,1
2,2,birds,1466715546.99,Y,0.678090810776,1,970801_0382_1082_oslp.jpg,1
2,2,birds,1466715549.02,Y,0.69957280159,1,970801_0382_1104_oslp.jpg,1
2,2,birds,1466715551.04,NA,2.0249350071,1,giraffe.jpg,0
2,2,birds,1466715553.07,Y,0.699197053909,1,970801_0383_1018_oslp.jpg,1
2,2,birds,1466715555.09,Y,0.694419145584,1,Macaw parrot.jpg,1
2,2,birds,1466715557.1,NA,2.0150270462,1,plastic fly.jpg,0
2,2,birds,1466715559.11,NA,2.01959991455,1,sneakers.jpg,0
2,2,birds,1466715561.13,NA,2.00769495964,1,Basketball.jpg,0
2,1,things that are yellow,1466715565.29,NA,2.01194190979,1,970801_0107_1064_oslp.jpg,0
2,1,things that are yellow,1466715567.31,NA,2.01117396355,1,ladle.jpg,0
2,1,things that are yellow,1466715569.32,NA,2.00529909134,1,970801_0397_1020_oslp.jpg,0
2,1,things that are yellow,1466715571.32,NA,2.01681995392,1,blender.jpg,0
2,1,things that are yellow,1466715573.34,Y,0.69725894928,1,001025_0531_0419_lslp.jpg,1
2,1,things that are yellow,1466715575.35,Y,0.669514894485,1,970801_0046_1045_oslp.jpg,1
2,1,things that are yellow,1466715577.37,Y,0.737148046494,1,970801_3733_3091_oslp.jpg,1
2,1,things that are yellow,1466715579.39,NA,2.0311589241,1,mittens copy.jpg,0
2,1,things that are yellow,1466715581.42,NA,2.03157806396,1,sweater.jpg,0
