SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160622a_3T1,1,y,4,1,11,96.01417708396912,100.53130412101746,Hard,"[3, 7, 10, 11, 9, 5, 4, 6]","[9, 3, 10, 5, 6, 11, 7, 2]",1,2,0,1.550097942352295
FED_20160622a_3T1,1,y,4,1,12,104.01492214202881,108.53203415870667,Hard,"[11, 10, 6, 5, 8, 4, 12, 9]","[11, 4, 10, 12, 9, 8, 1, 2]",1,1,1,2.4335169792175293
FED_20160622a_3T1,1,y,4,1,13,112.0156500339508,116.53277397155762,Easy,"[7, 9, 4, 6]","[7, 4, 6, 12]",1,1,1,0.8167221546173096
FED_20160622a_3T1,1,y,4,1,14,120.01647400856018,124.51684904098511,Easy,"[6, 5, 1, 11]","[1, 5, 6, 7]",1,1,1,0.7833881378173828
FED_20160622a_3T1,1,y,4,1,15,128.00046396255493,132.51759219169617,Easy,"[8, 12, 1, 10]","[11, 8, 12, 1]",2,2,1,1.0500948429107666
FED_20160622a_3T1,1,y,4,1,16,136.00127506256104,140.5183310508728,Easy,"[11, 7, 9, 1]","[11, 2, 7, 9]",2,,0,
FED_20160622a_3T1,1,y,4,1,17,160.00356602668762,164.52061319351196,Hard,"[7, 3, 11, 1, 9, 10, 5, 2]","[9, 2, 7, 10, 1, 3, 8, 6]",1,1,1,0.9834239482879639
FED_20160622a_3T1,1,y,4,1,18,168.00430917739868,172.52134799957275,Hard,"[8, 10, 1, 4, 5, 9, 11, 12]","[4, 1, 9, 8, 11, 5, 7, 10]",2,2,1,0.9667589664459229
FED_20160622a_3T1,1,y,4,1,19,176.00489616394043,180.5221631526947,Hard,"[11, 3, 10, 7, 12, 6, 2, 9]","[10, 6, 12, 7, 2, 11, 1, 5]",1,1,1,0.8667349815368652
FED_20160622a_3T1,1,y,4,1,20,184.00577998161316,188.5229001045227,Hard,"[6, 7, 8, 2, 10, 4, 3, 9]","[4, 8, 9, 3, 7, 6, 11, 1]",1,2,0,2.000187873840332
FED_20160622a_3T1,1,y,4,1,21,192.00652313232422,196.52364110946655,Easy,"[3, 8, 12, 4]","[6, 8, 3, 12]",2,2,1,0.7833869457244873
FED_20160622a_3T1,1,y,4,1,22,200.00733399391174,204.52437901496887,Easy,"[6, 10, 9, 12]","[10, 6, 12, 7]",1,1,1,0.7167840003967285
FED_20160622a_3T1,1,y,4,1,23,208.0081021785736,212.52507901191711,Easy,"[6, 9, 1, 5]","[10, 6, 9, 1]",2,2,1,1.183427095413208
FED_20160622a_3T1,1,y,4,1,24,216.00880908966064,220.5259289741516,Easy,"[6, 5, 12, 8]","[12, 6, 5, 7]",1,1,1,0.7000420093536377
FED_20160622a_3T1,1,y,4,1,25,224.0095670223236,228.52666902542114,Easy,"[10, 7, 2, 12]","[10, 2, 1, 7]",2,2,1,1.0167641639709473
FED_20160622a_3T1,1,y,4,1,26,232.01029205322266,236.5274040699005,Easy,"[2, 6, 11, 1]","[1, 2, 11, 12]",1,1,1,0.6667029857635498
FED_20160622a_3T1,1,y,4,1,27,240.01110696792603,244.54481410980225,Easy,"[10, 3, 5, 4]","[5, 10, 3, 7]",1,1,1,0.8667359352111816
FED_20160622a_3T1,1,y,4,1,28,248.01183700561523,252.52888703346252,Easy,"[1, 3, 10, 2]","[1, 12, 10, 3]",2,2,1,0.9500830173492432
FED_20160622a_3T1,1,y,4,1,29,256.0125730037689,260.5296320915222,Hard,"[5, 3, 9, 2, 12, 6, 7, 1]","[9, 8, 2, 5, 3, 12, 10, 6]",2,2,1,1.1167829036712646
FED_20160622a_3T1,1,y,4,1,30,264.01331305503845,268.5305001735687,Hard,"[7, 11, 8, 10, 12, 5, 4, 3]","[5, 8, 7, 1, 11, 6, 10, 12]",2,2,1,0.566619873046875
FED_20160622a_3T1,1,y,4,1,31,272.0140631198883,276.5311121940613,Hard,"[11, 3, 5, 12, 7, 8, 1, 4]","[8, 1, 12, 11, 5, 7, 4, 6]",1,2,0,1.233454942703247
FED_20160622a_3T1,1,y,4,1,32,280.01472902297974,284.5318410396576,Hard,"[11, 8, 1, 2, 5, 9, 7, 12]","[9, 8, 5, 2, 7, 12, 6, 10]",1,1,1,1.200132131576538
FED_20160622a_3T1,1,y,4,1,33,304.000342130661,308.5174660682678,Easy,"[9, 1, 5, 11]","[5, 1, 9, 8]",2,2,1,0.6166939735412598
FED_20160622a_3T1,1,y,4,1,34,312.00108218193054,316.5182030200958,Easy,"[9, 4, 5, 3]","[10, 9, 5, 4]",2,2,1,0.6166911125183105
FED_20160622a_3T1,1,y,4,1,35,320.00181913375854,324.5188801288605,Easy,"[11, 4, 5, 3]","[5, 3, 4, 10]",1,2,0,2.316967010498047
FED_20160622a_3T1,1,y,4,1,36,328.0025591850281,332.5196809768677,Easy,"[9, 8, 10, 3]","[12, 8, 9, 10]",2,2,1,0.61669921875
FED_20160622a_3T1,1,y,4,1,37,336.0033721923828,340.5204191207886,Hard,"[2, 11, 1, 10, 7, 5, 6, 9]","[5, 1, 10, 11, 7, 2, 8, 4]",1,1,1,1.450157880783081
FED_20160622a_3T1,1,y,4,1,38,344.00414419174194,348.52117013931274,Hard,"[1, 2, 9, 6, 5, 12, 8, 10]","[6, 5, 8, 2, 10, 9, 3, 11]",1,2,0,1.5168259143829346
FED_20160622a_3T1,1,y,4,1,39,352.00485014915466,356.521968126297,Hard,"[7, 4, 9, 8, 2, 6, 3, 10]","[8, 4, 9, 2, 7, 6, 5, 12]",1,1,1,0.6500489711761475
FED_20160622a_3T1,1,y,4,1,40,360.00558710098267,364.52271008491516,Hard,"[10, 3, 4, 8, 6, 11, 1, 9]","[11, 10, 6, 3, 8, 5, 7, 4]",2,2,1,1.7334730625152588
FED_20160622a_3T1,1,y,4,1,41,368.0064001083374,372.5234580039978,Hard,"[3, 11, 5, 7, 6, 1, 2, 4]","[2, 5, 3, 4, 11, 7, 6, 12]",1,1,1,0.9999241828918457
FED_20160622a_3T1,1,y,4,1,42,376.0071380138397,380.5575261116028,Hard,"[11, 5, 10, 3, 1, 6, 8, 12]","[11, 4, 1, 6, 10, 5, 3, 2]",2,2,1,1.2667419910430908
FED_20160622a_3T1,1,y,4,1,43,384.00787806510925,388.5249981880188,Hard,"[7, 6, 11, 12, 2, 3, 8, 1]","[12, 6, 11, 2, 5, 7, 8, 3]",2,2,1,1.4334328174591064
FED_20160622a_3T1,1,y,4,1,44,392.0086190700531,396.52573704719543,Hard,"[1, 12, 10, 6, 11, 8, 5, 2]","[8, 1, 6, 2, 11, 10, 12, 4]",1,1,1,2.2335610389709473
FED_20160622a_3T1,1,y,4,1,45,400.00943398475647,404.52648305892944,Easy,"[10, 1, 9, 5]","[10, 6, 1, 9]",2,2,1,1.1334269046783447
FED_20160622a_3T1,1,y,4,1,46,408.01016306877136,412.527223110199,Easy,"[2, 10, 12, 5]","[5, 10, 12, 1]",1,1,1,1.0500938892364502
FED_20160622a_3T1,1,y,4,1,47,416.01091599464417,420.52794909477234,Easy,"[2, 5, 7, 11]","[2, 7, 11, 8]",1,1,1,1.0667750835418701
FED_20160622a_3T1,1,y,4,1,48,424.01164507865906,428.52876710891724,Easy,"[1, 4, 2, 10]","[10, 2, 1, 8]",1,1,1,1.2834689617156982
