SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160520b_3T1,1,y,4,1,29,256.0056040287018,260.522912979126,Hard,"[6, 5, 8, 4, 10, 12, 11, 9]","[11, 5, 6, 12, 10, 9, 4, 7]",1,1,1,1.1000571250915527
FED_20160520b_3T1,1,y,4,1,30,264.00664806365967,268.52383613586426,Hard,"[11, 10, 7, 9, 12, 4, 3, 6]","[12, 8, 11, 3, 9, 10, 7, 4]",2,2,1,1.2000858783721924
FED_20160520b_3T1,1,y,4,1,31,272.00766706466675,276.5249080657959,Hard,"[11, 5, 10, 9, 4, 12, 3, 6]","[11, 9, 10, 12, 3, 5, 6, 2]",1,2,0,1.0501480102539062
FED_20160520b_3T1,1,y,4,1,32,280.0085790157318,284.5259540081024,Hard,"[8, 5, 7, 10, 9, 4, 11, 3]","[5, 3, 10, 8, 4, 11, 7, 1]",1,2,0,1.6501970291137695
FED_20160520b_3T1,1,y,4,1,33,304.01182413101196,308.5290250778198,Easy,"[6, 1, 4, 12]","[12, 4, 6, 5]",1,1,1,1.5669159889221191
FED_20160520b_3T1,1,y,4,1,34,312.01285791397095,316.5300669670105,Easy,"[6, 5, 9, 7]","[5, 6, 9, 8]",2,2,1,1.383558988571167
FED_20160520b_3T1,1,y,4,1,35,320.01383996009827,324.53111696243286,Easy,"[12, 10, 4, 9]","[12, 9, 10, 1]",1,1,1,1.3168129920959473
FED_20160520b_3T1,1,y,4,1,36,328.01488399505615,332.5321640968323,Easy,"[10, 5, 1, 3]","[1, 5, 4, 10]",2,2,1,1.483496904373169
FED_20160520b_3T1,1,y,4,1,37,336.01593804359436,340.5332131385803,Hard,"[2, 12, 9, 5, 6, 11, 3, 7]","[2, 12, 11, 5, 6, 9, 3, 8]",1,1,1,0.9834527969360352
FED_20160520b_3T1,1,y,4,1,38,344.0003111362457,348.5174460411072,Hard,"[1, 3, 2, 12, 8, 10, 11, 7]","[2, 12, 3, 4, 11, 1, 8, 10]",2,2,1,0.916917085647583
FED_20160520b_3T1,1,y,4,1,39,352.0013699531555,356.5185589790344,Hard,"[7, 12, 8, 2, 5, 3, 6, 1]","[8, 12, 6, 7, 5, 2, 1, 4]",1,1,1,1.7169170379638672
FED_20160520b_3T1,1,y,4,1,40,360.00236892700195,364.51958107948303,Hard,"[6, 5, 2, 3, 12, 7, 9, 10]","[9, 8, 3, 2, 12, 7, 6, 5]",2,1,0,1.1668150424957275
FED_20160520b_3T1,1,y,4,1,41,368.0034079551697,372.52064990997314,Hard,"[11, 6, 5, 7, 3, 8, 4, 12]","[5, 8, 7, 11, 12, 6, 4, 10]",1,2,0,1.2001302242279053
FED_20160520b_3T1,1,y,4,1,42,376.0044250488281,380.5549740791321,Hard,"[6, 10, 4, 11, 8, 5, 2, 7]","[11, 6, 4, 8, 12, 5, 1, 10]",2,1,0,1.0166079998016357
FED_20160520b_3T1,1,y,4,1,43,384.0053811073303,388.5226740837097,Hard,"[11, 8, 6, 10, 5, 12, 4, 2]","[12, 6, 5, 8, 9, 10, 11, 7]",2,2,1,1.1334528923034668
FED_20160520b_3T1,1,y,4,1,44,392.00644397735596,396.52366495132446,Hard,"[11, 12, 4, 3, 2, 8, 7, 6]","[3, 11, 8, 6, 7, 4, 12, 9]",1,2,0,0.9001381397247314
FED_20160520b_3T1,1,y,4,1,45,400.00750398635864,404.52473306655884,Easy,"[5, 10, 3, 2]","[5, 10, 4, 3]",2,2,1,1.7002599239349365
FED_20160520b_3T1,1,y,4,1,46,408.0085380077362,412.52575612068176,Easy,"[9, 2, 4, 1]","[9, 11, 4, 2]",2,1,0,1.516838788986206
FED_20160520b_3T1,1,y,4,1,47,416.0095510482788,420.52661299705505,Easy,"[10, 2, 8, 1]","[8, 2, 10, 6]",1,1,1,1.0836269855499268
FED_20160520b_3T1,1,y,4,1,48,424.01059913635254,428.52785205841064,Easy,"[12, 1, 3, 5]","[3, 12, 1, 6]",1,1,1,1.6001849174499512
