SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20150615a_3T2,1,y,4,1,37,336.0145618915558,340.52075695991516,Hard,"[1, 9, 3, 4, 5, 11, 10, 7]","[4, 11, 10, 9, 3, 7, 1, 12]",1,2,0,1.1573290824890137
FED_20150615a_3T2,1,y,4,1,38,344.0037651062012,348.52773094177246,Hard,"[6, 8, 3, 2, 7, 5, 1, 10]","[3, 6, 5, 8, 10, 2, 9, 4]",1,1,1,1.3901820182800293
FED_20150615a_3T2,1,y,4,1,39,352.0098099708557,356.5324909687042,Hard,"[8, 4, 9, 7, 5, 1, 2, 11]","[11, 7, 5, 2, 4, 8, 10, 6]",1,1,1,1.0894551277160645
FED_20150615a_3T2,1,y,4,1,40,360.01560711860657,364.521507024765,Hard,"[2, 12, 11, 3, 4, 7, 6, 1]","[2, 1, 6, 3, 11, 7, 12, 9]",1,1,1,1.0727710723876953
FED_20150615a_3T2,1,y,4,1,41,368.004723072052,372.53004908561707,Hard,"[3, 7, 4, 8, 2, 5, 6, 10]","[4, 2, 8, 3, 5, 11, 6, 7]",2,2,1,2.259241819381714
FED_20150615a_3T2,1,y,4,1,42,376.0104019641876,380.5167520046234,Hard,"[12, 1, 10, 4, 5, 11, 9, 8]","[1, 10, 12, 8, 4, 9, 5, 3]",1,1,1,1.625385046005249
FED_20150615a_3T2,1,y,4,1,43,384.0165810585022,388.5223820209503,Hard,"[10, 3, 12, 7, 8, 2, 11, 1]","[8, 11, 7, 12, 6, 2, 10, 3]",2,2,1,1.9618439674377441
FED_20150615a_3T2,1,y,4,1,44,392.0055310726166,396.5283019542694,Hard,"[1, 5, 3, 10, 11, 7, 4, 9]","[1, 7, 3, 5, 11, 4, 9, 12]",1,1,1,1.525057077407837
FED_20150615a_3T2,1,y,4,1,45,400.0114018917084,404.5184020996094,Easy,"[10, 11, 4, 12]","[4, 11, 10, 3]",2,2,1,0.93778395652771
FED_20150615a_3T2,1,y,4,1,46,408.000559091568,412.52324509620667,Easy,"[8, 2, 11, 1]","[1, 11, 2, 5]",1,1,1,0.9722869396209717
FED_20150615a_3T2,1,y,4,1,47,416.00636410713196,420.52912306785583,Easy,"[1, 3, 4, 12]","[3, 4, 2, 1]",2,2,1,0.855072021484375
FED_20150615a_3T2,1,y,4,1,48,424.01221108436584,428.50413489341736,Easy,"[8, 2, 4, 11]","[11, 4, 2, 7]",1,2,0,1.5059020519256592
